"SitusStree","the_geom","DATE_UPDAT","APN","SitusStr_1","SitusUnit","SitusCity","SitusZip","UseCode","BuildingAr","LotSize","SitusAddre","Longitude","Latitude","PARCELID","EXT_MIN_X","EXT_MIN_Y","EXT_MAX_X","EXT_MAX_Y"
"2424","MULTIPOLYGON (((-122.29223314215807 37.861429601088595, -122.29267099621343 37.86134054451141, -122.29268596491369 37.86138633095001, -122.29271400943965 37.86147172940061, -122.2922744436357 37.86156150859617, -122.29223314215807 37.861429601088595)))",,"56-1936-34","9TH ST","A","BERKELEY","94710","7300","1,054","6,500","2424 9TH ST  A BERKELEY 94710","-122.29247306","37.86145091","056 193603400","562,214.8439","4,190,666.3668","562,257.1783","4,190,691.1475"
"2428","MULTIPOLYGON (((-122.29218653042011 37.8612929686029, -122.29262795416952 37.861207989463864, -122.29264863863068 37.86127496362171, -122.29267099621343 37.86134054451141, -122.29223314215807 37.861429601088595, -122.29218653042011 37.8612929686029)))",,"56-1936-36","9TH ST",,"BERKELEY","94710","7300","984","0","2428 9TH ST BERKELEY 94710","-122.29242817","37.86131801","056 193603600","562,218.7378","4,190,651.6883","562,261.3934","4,190,676.5397"
"2430","MULTIPOLYGON (((-122.29218653042011 37.8612929686029, -122.29262795416952 37.861207989463864, -122.29264863863068 37.86127496362171, -122.29267099621343 37.86134054451141, -122.29223314215807 37.861429601088595, -122.29218653042011 37.8612929686029)))",,"56-1936-37","9TH ST",,"BERKELEY","94710","7300","1,992","0","2430 9TH ST BERKELEY 94710","-122.29242817","37.86131801","056 193603700","562,218.7378","4,190,651.6883","562,261.3934","4,190,676.5397"
"926","MULTIPOLYGON (((-122.29322585503058 37.861872496311314, -122.29330709546312 37.86185620275047, -122.29339343439838 37.8621316399707, -122.29331567036198 37.86214671968159, -122.29330480072613 37.86211639349246, -122.29323774695474 37.86190921521536, -122.29322585503058 37.861872496311314)))",,"56-1936-1","CHANNING WAY",,"BERKELEY","94710","3300","2,088","3,000","926 CHANNING WAY BERKELEY 94710","-122.29331004","37.86200096","056 193600100","562,154.5248","4,190,723.1561","562,169.4833","4,190,755.3837"
"936","MULTIPOLYGON (((-122.29290536479388 37.861935102019864, -122.29303640900154 37.86190976942094, -122.29312445205747 37.862183798427445, -122.29298994745852 37.86220918605143, -122.29290536479388 37.861935102019864)))",,"56-1936-3","CHANNING WAY",,"BERKELEY","94710","6600","0","4,000","936 CHANNING WAY BERKELEY 94710","-122.29301424","37.86206002","056 193600300","562,178.1415","4,190,729.2797","562,197.6221","4,190,762.5314"
"2446","MULTIPOLYGON (((-122.29202177311629 37.86078318755427, -122.29233414550566 37.86073450278967, -122.29246529741825 37.860713278659055, -122.29250070767048 37.8608164345655, -122.29205720233047 37.86088703319468, -122.29202177311629 37.86078318755427)))",,"56-1936-17-2","9TH ST",,"BERKELEY","94710","1100","1,182","5,200","2446 9TH ST BERKELEY 94710","-122.29226098","37.86080017","056 193601702","562,234.1578","4,190,596.9078","562,276.3151","4,190,616.4583"
"940","MULTIPOLYGON (((-122.29278468592534 37.86195891496076, -122.29286227546675 37.861944003093804, -122.29290536479388 37.861935102019864, -122.29298994745852 37.86220918605143, -122.29286576682624 37.86223167657685, -122.29278468592534 37.86195891496076)))",,"56-1936-4","CHANNING WAY",,"BERKELEY","94710","1100","1,986","3,500","940 CHANNING WAY BERKELEY 94710","-122.2928867","37.86208435","056 193600400","562,189.9516","4,190,732.1777","562,208.2174","4,190,765.1095"
"2421","MULTIPOLYGON (((-122.29271400943965 37.86147172940061, -122.29315013250701 37.86138271652282, -122.29319143553913 37.86151463003449, -122.29275710339328 37.86160637843016, -122.29271400943965 37.86147172940061)))",,"56-1936-28","8TH ST",,"BERKELEY","94710","2200","1,410","6,500","2421 8TH ST BERKELEY 94710","-122.29295237","37.86149401","056 193602800","562,172.8116","4,190,670.7266","562,214.8439","4,190,695.8041"
"943","MULTIPOLYGON (((-122.29230242172125 37.860640910091576, -122.29233414550566 37.86073450278967, -122.29202177311629 37.86078318755427, -122.29199900430883 37.86070113381419, -122.29230242172125 37.860640910091576)))",,"56-1936-18","DWIGHT WAY",,"BERKELEY","94710","1100","1,079","2,880","943 DWIGHT WAY BERKELEY 94710","-122.29216801","37.86071441","056 193601800","562,248.8783","4,190,588.987","562,278.387","4,190,604.9601"
"929","MULTIPOLYGON (((-122.29256788584834 37.86058605729988, -122.29287302218937 37.86052442108833, -122.29291056785654 37.86064471249048, -122.29260335522082 37.86069195707298, -122.29256788584834 37.86058605729988)))",,"56-1936-20","DWIGHT WAY",,"BERKELEY","94710","1100","1,102","3,870","929 DWIGHT WAY BERKELEY 94710","-122.29274183","37.86061115","056 193602000","562,198.2489","4,190,575.682","562,228.4422","4,190,594.4501"
"2410","MULTIPOLYGON (((-122.29238136829656 37.86190048534303, -122.29282273787234 37.86181344300925, -122.29283591532727 37.861857183545325, -122.29286227546675 37.861944003093804, -122.29278468592534 37.86195891496076, -122.29261056383979 37.86199382970721, -122.29242781109079 37.862030250667075, -122.29238136829656 37.86190048534303)))",,"56-1936-7","9TH ST","A-D","BERKELEY","94710","2700","4,017","6,874","2410 9TH ST  A-D BERKELEY 94710","-122.2926232","37.86192184","056 193600700","562,201.4049","4,190,718.7345","562,243.7437","4,190,743.0529"
"930","MULTIPOLYGON (((-122.29303640900154 37.86190976942094, -122.2932071022035 37.86187626110941, -122.29322585503058 37.861872496311314, -122.29323774695474 37.86190921521536, -122.29330480072613 37.86211639349246, -122.29331567036198 37.86214671968159, -122.29312445205747 37.862183798427445, -122.29303640900154 37.86190976942094)))",,"56-1936-2","CHANNING WAY",,"BERKELEY","94710","1100","1,013","5,000","930 CHANNING WAY BERKELEY 94710","-122.29317545","37.86202836","056 193600200","562,161.3525","4,190,725.018","562,186.1163","4,190,759.625"
"2418","MULTIPOLYGON (((-122.29231575117734 37.86169410471206, -122.29275710339328 37.86160637843016, -122.29278880519017 37.861699280471136, -122.29234398459175 37.86178706083025, -122.29231575117734 37.86169410471206)))",,"56-1936-9","9TH ST",,"BERKELEY","94710","2500","1,660","3,430","2418 9TH ST BERKELEY 94710","-122.29255167","37.86169672","056 193600900","562,208.0733","4,190,695.8041","562,249.6892","4,190,716.1265"
"2436","MULTIPOLYGON (((-122.29211558676465 37.86108116608374, -122.29255685582264 37.860990006098966, -122.29258491731217 37.86107609688067, -122.2921452867847 37.86116312717382, -122.29211558676465 37.86108116608374)))",,"56-1936-15","9TH ST",,"BERKELEY","94710","1100","1,628","4,030","2436 9TH ST BERKELEY 94710","-122.2923522","37.86107724","056 193601500","562,226.532","4,190,627.5501","562,267.8121","4,190,647.0326"
"937","MULTIPOLYGON (((-122.29230242172125 37.860640910091576, -122.29256788584834 37.86058605729988, -122.29260335522082 37.86069195707298, -122.29246529741825 37.860713278659055, -122.29233414550566 37.86073450278967, -122.29230242172125 37.860640910091576)))",,"56-1936-19","DWIGHT WAY",,"BERKELEY","94710","1100","1,005","2,800","937 DWIGHT WAY BERKELEY 94710","-122.29245465","37.86066273","056 193601900","562,225.2331","4,190,582.724","562,251.7476","4,190,599.3501"
"2440","MULTIPOLYGON (((-122.29205720233047 37.86088703319468, -122.29250070767048 37.8608164345655, -122.2925324575284 37.8609120904279, -122.29208729374075 37.86098546600398, -122.29205720233047 37.86088703319468)))",,"56-1936-17-1","9TH ST",,"BERKELEY","94710","2100","1,408","4,550","2440 9TH ST BERKELEY 94710","-122.29229352","37.86090045","056 193601701","562,231.2845","4,190,608.3295","562,273.1112","4,190,627.3595"
"2427","MULTIPOLYGON (((-122.29267099621343 37.86134054451141, -122.29264863863068 37.86127496362171, -122.29308989798369 37.861183802486906, -122.293120338726 37.86129663981219, -122.29268596491369 37.86138633095001, -122.29267099621343 37.86134054451141)))",,"56-1936-26","8TH ST",,"BERKELEY","94710","2500","1,784","5,200","2427 8TH ST BERKELEY 94710","-122.29288627","37.86128527","056 193602600","562,179.2487","4,190,648.6969","562,220.7596","4,190,671.4369"
"2417","MULTIPOLYGON (((-122.29278880519017 37.861699280471136, -122.29275710339328 37.86160637843016, -122.29319143553913 37.86151463003449, -122.29323229671411 37.861628663707094, -122.29279461007994 37.86172459753953, -122.29278880519017 37.861699280471136)))",,"56-1936-29","8TH ST",,"BERKELEY","94710","2100","1,868","5,802","2417 8TH ST BERKELEY 94710","-122.2929934","37.86161874","056 193602900","562,169.1215","4,190,685.3351","562,210.94","4,190,708.8957"
"2447","MULTIPOLYGON (((-122.29250070767048 37.8608164345655, -122.29246529741825 37.860713278659055, -122.29260335522082 37.86069195707298, -122.29291056785654 37.86064471249048, -122.2929777162573 37.86084284616849, -122.2925324575284 37.8609120904279, -122.29250070767048 37.8608164345655)))",,"56-1936-21-1","8TH ST",,"BERKELEY","94710","7700","5,874","9,750","2447 8TH ST BERKELEY 94710","-122.29272152","37.86077822","056 193602101","562,192.1757","4,190,589.0035","562,237.3594","4,190,618.9215"
"2438","MULTIPOLYGON (((-122.29208729374075 37.86098546600398, -122.2925324575284 37.8609120904279, -122.29255685582264 37.860990006098966, -122.29211558676465 37.86108116608374, -122.29208729374075 37.86098546600398)))",,"56-1936-16","9TH ST",,"BERKELEY","94710","2200","1,961","3,770","2438 9TH ST BERKELEY 94710","-122.2923156","37.86099359","056 193601600","562,229.0728","4,190,618.9215","562,270.3814","4,190,637.9587"
"2437","MULTIPOLYGON (((-122.29255685582264 37.860990006098966, -122.2925324575284 37.8609120904279, -122.2929777162573 37.86084284616849, -122.29302447829603 37.86098564771632, -122.29258491731217 37.86107609688067, -122.29255685582264 37.860990006098966)))",,"56-1936-24","8TH ST",,"BERKELEY","94710","7700","4,320","7,150","2437 8TH ST BERKELEY 94710","-122.29277472","37.86095514","056 193602400","562,187.9423","4,190,610.942","562,231.2845","4,190,637.0833"
"2432","MULTIPOLYGON (((-122.29216422863784 37.86122944471125, -122.29260729742141 37.861141687833744, -122.29262795416952 37.861207989463864, -122.29218653042011 37.8612929686029, -122.29216422863784 37.86122944471125)))",,"56-1936-13","9TH ST",,"BERKELEY","94710","2200","1,564","3,250","2432 9TH ST BERKELEY 94710","-122.2923978","37.86121774","056 193601300","562,222.6354","4,190,644.3458","562,263.4086","4,190,661.4112"
"2434","MULTIPOLYGON (((-122.2921452867847 37.86116312717382, -122.29258491731217 37.86107609688067, -122.29260729742141 37.861141687833744, -122.29216422863784 37.86122944471125, -122.2921452867847 37.86116312717382)))",,"56-1936-14","9TH ST",,"BERKELEY","94710","1100","1,443","3,250","2434 9TH ST BERKELEY 94710","-122.29237542","37.86115264","056 193601400","562,224.5082","4,190,637.0833","562,265.1306","4,190,654.378"
"2429","MULTIPOLYGON (((-122.29262795416952 37.861207989463864, -122.29260729742141 37.861141687833744, -122.29258491731217 37.86107609688067, -122.29302447829603 37.86098564771632, -122.29308989798369 37.861183802486906, -122.29264863863068 37.86127496362171, -122.29262795416952 37.861207989463864)))",,"56-1936-25","8TH ST",,"BERKELEY","94710","7700","7,018","9,750","2429 8TH ST BERKELEY 94710","-122.29283728","37.86113015","056 193602500","562,182.0212","4,190,626.7549","562,226.532","4,190,659.1054"
,"MULTIPOLYGON (((-122.29218653042011 37.8612929686029, -122.29262795416952 37.861207989463864, -122.29264863863068 37.86127496362171, -122.29267099621343 37.86134054451141, -122.29223314215807 37.861429601088595, -122.29218653042011 37.8612929686029)))",,"56-1936-38","9TH ST",,"BERKELEY","94710","7390","2,976","6,622","9TH ST BERKELEY 94710","-122.29242817","37.86131801","056 193603800","562,218.7378","4,190,651.6883","562,261.3934","4,190,676.5397"
"2420","MULTIPOLYGON (((-122.2922744436357 37.86156150859617, -122.29271400943965 37.86147172940061, -122.29275710339328 37.86160637843016, -122.29231575117734 37.86169410471206, -122.2922744436357 37.86156150859617)))",,"56-1936-10","9TH ST",,"BERKELEY","94710","2500","987","6,500","2420 9TH ST BERKELEY 94710","-122.29251596","37.86158333","056 193601000","562,210.94","4,190,680.8933","562,253.4343","4,190,705.8317"
"2423","MULTIPOLYGON (((-122.29268596491369 37.86138633095001, -122.293120338726 37.86129663981219, -122.29315013250701 37.86138271652282, -122.29271400943965 37.86147172940061, -122.29268596491369 37.86138633095001)))",,"56-1936-27","8TH ST",,"BERKELEY","94710","1100","904","4,550","2423 8TH ST BERKELEY 94710","-122.29291803","37.86138429","056 193602700","562,176.5556","4,190,661.1961","562,217.3826","4,190,680.8933"
"2411","MULTIPOLYGON (((-122.29283591532727 37.861857183545325, -122.29327544719095 37.86176535882448, -122.29330709546312 37.86185620275047, -122.29322585503058 37.861872496311314, -122.2932071022035 37.86187626110941, -122.29303640900154 37.86190976942094, -122.29290536479388 37.861935102019864, -122.29286227546675 37.861944003093804, -122.29283591532727 37.861857183545325)))",,"56-1936-31","8TH ST",,"BERKELEY","94710","1100","696","4,046","2411 8TH ST BERKELEY 94710","-122.2930724","37.86185534","056 193603100","562,162.3508","4,190,713.0979","562,203.7966","4,190,733.194"
"944","MULTIPOLYGON (((-122.29261056383979 37.86199382970721, -122.29278468592534 37.86195891496076, -122.29286576682624 37.86223167657685, -122.29270016735254 37.86226096808915, -122.29261056383979 37.86199382970721)))",,"56-1936-5","CHANNING WAY",,"BERKELEY","94710","2200","2,304","5,000","944 CHANNING WAY BERKELEY 94710","-122.29274009","37.86211002","056 193600500","562,200.856","4,190,734.9002","562,223.5044","4,190,768.4698"
"2412","MULTIPOLYGON (((-122.29234398459175 37.86178706083025, -122.29278880519017 37.861699280471136, -122.29279461007994 37.86172459753953, -122.29282273787234 37.86181344300925, -122.29238136829656 37.86190048534303, -122.29234398459175 37.86178706083025)))",,"56-1936-8","9TH ST",,"BERKELEY","94710","2200","2,090","5,850","2412 9TH ST BERKELEY 94710","-122.29258382","37.86180009","056 193600800","562,204.9925","4,190,706.0906","562,247.1275","4,190,728.6862"
"2415","MULTIPOLYGON (((-122.29282273787234 37.86181344300925, -122.29279461007994 37.86172459753953, -122.29323229671411 37.861628663707094, -122.29327544719095 37.86176535882448, -122.29283591532727 37.861857183545325, -122.29282273787234 37.86181344300925)))",,"56-1936-30","8TH ST",,"BERKELEY","94710","2200","2,226","6,500","2415 8TH ST BERKELEY 94710","-122.29303582","37.86174369","056 193603000","562,165.211","4,190,697.9601","562,207.5414","4,190,723.5788"
"950","MULTIPOLYGON (((-122.29242781109079 37.862030250667075, -122.29261056383979 37.86199382970721, -122.29270016735254 37.86226096808915, -122.29251230890767 37.86230090599842, -122.29242781109079 37.862030250667075)))",,"56-1936-6","CHANNING WAY",,"BERKELEY","94710","2500","1,988","5,500","950 CHANNING WAY BERKELEY 94710","-122.29256281","37.86214722","056 193600600","562,215.398","4,190,738.8901","562,239.5493","4,190,773.0262"
"2430","MULTIPOLYGON (((-122.29102375324298 37.8614912236215, -122.29145992359412 37.86140426053249, -122.29146740769949 37.86142749676828, -122.29149903746297 37.86151765247601, -122.29106297955667 37.86160942658931, -122.29102375324298 37.8614912236215)))",,"56-1935-33","10TH ST",,"BERKELEY","94710","7300","1,011","5,590","2430 10TH ST BERKELEY 94710","-122.29125989","37.861506","056 193503300","562,321.6789","4,190,674.2441","562,363.509","4,190,697.2727"
"2428","MULTIPOLYGON (((-122.29102375324298 37.8614912236215, -122.29145992359412 37.86140426053249, -122.29146740769949 37.86142749676828, -122.29149903746297 37.86151765247601, -122.29106297955667 37.86160942658931, -122.29102375324298 37.8614912236215)))",,"56-1935-34","10TH ST",,"BERKELEY","94710","7300","1,011","5,590","2428 10TH ST BERKELEY 94710","-122.29125989","37.861506","056 193503400","562,321.6789","4,190,674.2441","562,363.509","4,190,697.2727"
"2407","MULTIPOLYGON (((-122.2916819587802 37.86206218108982, -122.29211986681469 37.861975191778804, -122.29215368765202 37.86208454993114, -122.29197270184085 37.86212232012764, -122.29180204344925 37.86215718239914, -122.29171586094871 37.86217497468472, -122.2916819587802 37.86206218108982)))",,"56-1935-32","9TH ST",,"BERKELEY","94710","1100","912","5,330","2407 9TH ST BERKELEY 94710","-122.29191686","37.86207452","056 193503200","562,263.6164","4,190,737.1494","562,305.13","4,190,759.5852"
"2406","MULTIPOLYGON (((-122.29128143309063 37.862262590903676, -122.29147114138016 37.862227439345276, -122.29150133073098 37.86232998277126, -122.29130994236895 37.86236722608188, -122.29128143309063 37.862262590903676)))",,"56-1935-7","10TH ST",,"BERKELEY","94710","1200","1,458","2,200","2406 10TH ST BERKELEY 94710","-122.29139073","37.86229696","056 193500700","562,320.7931","4,190,765.5696","562,340.1927","4,190,781.1868"
"2403","MULTIPOLYGON (((-122.29197270184085 37.86212232012764, -122.29215368765202 37.86208454993114, -122.292190742117 37.86218424310679, -122.29200466497163 37.8622262071092, -122.29197270184085 37.86212232012764)))",,"56-1935-1-1","9TH ST",,"BERKELEY","94710","1100","887","2,200","2403 9TH ST BERKELEY 94710","-122.29208011","37.86215471","056 193500101","562,260.2731","4,190,749.2603","562,279.5047","4,190,765.0768"
