OBJECTID,APN,ST_NUM,FEANME,FEATYP,DIRPRE,DIRSUF,MUN,UNIT,UNIT_TYP,SRC_DATE,REV_DATE,SPADID,ADDRESS,CITY,ZIPCODE,ADDRESSLOOKUP,X_CORD,Y_CORD,longitude,latitude
480896,053 168700101,2221.0,RUSSELL,ST,,,BE,,,1138924800000,1679519245000,101284917,2221 Russell St,Berkeley,94705,2221 Russell St Berkeley CA 94705,-13610225.2166,4559342.6697,-122.26273332380704,37.85769728286763
480902,057 208600600,1814.0,CURTIS,ST,,,BE,,,1138924800000,1679519245000,101284919,1814 Curtis St,Berkeley,94702,1814 Curtis St Berkeley CA 94702,-13613263.679,4561278.4854,-122.29002829594846,37.87142584517445
480903,057 203101100,2130.0,CENTER,ST,,,BE,1,UNIT,1613804151000,1679519245000,101284920,2130 Center St Unit 1,Berkeley,94704,2130 Center St Unit 1 Berkeley CA 94704,-13610699.7379,4561118.7972,-122.26699602117137,37.87029345326243
480918,052 151602300,1304.0,HASKELL,ST,,,BE,,,1138924800000,1682037523000,101570531,1304 Haskell St,Berkeley,94702,1304 Haskell St Berkeley CA 94702,-13612462.0808,4558384.3794,-122.28282741680066,37.85090026181431
480924,058 216702400,1818.0,VIRGINIA,ST,,,BE,E,,1138924800000,1679519245000,101284934,1818 Virginia St E,Berkeley,94703,1818 Virginia St E Berkeley CA 94703,-13611576.9989,4561862.3409,-122.27487659081596,37.87556597317421
480925,052 157401404,3000.0,COLBY,ST,,,BE,203,,1138924800000,1679519245000,101284935,3000 Colby St 203,Berkeley,94705,3000 Colby St 203 Berkeley CA 94705,-13609702.4307,4558941.0382,-122.25803705816412,37.85484864226481
480946,054 174502501,1014.0,PARDEE,ST,,,BE,,,1138924800000,1679519245000,101284948,1014 Pardee St,Berkeley,94710,1014 Pardee St Berkeley CA 94710,-13613235.4759,4559190.9314,-122.28977494319057,37.85662106577334
480960,055 189101401,2100.0,CHANNING,WY,,,BE,250,,1138924800000,1679519245000,101570552,2100 Channing Way 250,Berkeley,94704,2100 Channing Way 250 Berkeley CA 94704,-13610698.1004,4560456.8508,-122.26698131125856,37.86559922796649
480961,058 220400600,2715.0,RIDGE,RD,,,BE,,,1138924800000,1679519245000,101284956,2715 Ridge Rd,Berkeley,94709,2715 Ridge Rd Berkeley CA 94709,-13609494.4367,4562023.9134,-122.25616861627208,37.87671164506228
480965,057 209201000,935.0,UNIVERSITY,AV,,,BE,,,1138924800000,1679519245000,101570554,935 University Ave,Berkeley,94710,935 University Ave Berkeley CA 94710,-13613854.3451,4560899.4976,-122.29533433980288,37.86873831254109
480971,058 219401700,2420.0,HILGARD,AV,,,BE,,,1138924800000,1679519245000,101570559,2420 Hilgard Ave,Berkeley,94709,2420 Hilgard Ave Berkeley CA 94709,-13610185.2716,4562235.5704,-122.2623744917668,37.87821242718069
481004,058 215101201,1517.0,FRANCISCO,ST,,,BE,4,,1138924800000,1679519245000,101284981,1517 Francisco St 4,Berkeley,94703,1517 Francisco St 4 Berkeley CA 94703,-13612333.7306,4561683.2595,-122.28167442733684,37.87429612905166
481006,060 248300900,1492.0,OLYMPUS,AV,,,BE,,,1138924800000,1679519245000,101570572,1492 Olympus Ave,Berkeley,94708,1492 Olympus Ave Berkeley CA 94708,-13608985.764,4562769.7683,-122.25159913166182,37.88200009248337
481010,054 170208800,2942.0,CLAREMONT,BL,,,BE,,,1138924800000,1679519245000,101570574,2942 Claremont Blvd,Berkeley,94705,2942 Claremont Blvd Berkeley CA 94705,-13608433.3687,4559722.0497,-122.24663688025318,37.86038799976974
481036,052 140900101,2612.0,ALCATRAZ,AV,,,BE,6,,1138924800000,1679519245000,101570588,2612 Alcatraz Ave 6,Berkeley,94705,2612 Alcatraz Ave 6 Berkeley CA 94705,-13609116.6809,4558398.819,-122.25277517818402,37.8510026845577
481037,060 243602300,1231.0,CARLOTTA,AV,,,BE,,,1138924800000,1679519245000,101570589,1231 Carlotta Ave,Berkeley,94707,1231 Carlotta Ave Berkeley CA 94707,-13612179.3189,4562970.4262,-122.28028732343527,37.88342278261751
481048,053 162801800,1227.0,ASHBY,AV,,,BE,,,1138924800000,1682037523000,101570596,1227 Ashby Av,Berkeley,94702,1227 Ashby Av Berkeley CA 94702,-13612785.0075,4558625.8478,-122.28572831670326,37.85261302296293
481065,060 242802600,1365.0,ACTON,ST,,,BE,,,1138924800000,1707535431000,101285011,1365 Acton St,Berkeley,94706,1365 Acton St Berkeley CA 94706,-13612708.6973,4562618.742,-122.2850428105133,37.88092927860363
481067,053 159801401,2930.0,ADELINE,ST,,,BE,B,,1138924800000,1679519245000,101285013,2930 Adeline St B,Berkeley,94703,2930 Adeline St B Berkeley CA 94703,-13610968.5805,4559015.3563,-122.26941107533736,37.855375764492
481074,059 227301500,1438.0,JOSEPHINE,ST,,,BE,,,1138924800000,1679519245000,101285018,1438 Josephine St,Berkeley,94703,1438 Josephine St Berkeley CA 94703,-13611635.3677,4562466.3103,-122.27540092666752,37.87984848430276
481080,061 255202100,1151.0,ARCH,ST,,,BE,,,1138924800000,1679519245000,101285021,1151 Arch St,Berkeley,94708,1151 Arch St Berkeley CA 94708,-13610530.5626,4563613.8727,-122.26547629359447,37.88798471509435
481089,053 160102400,3029.0,HARPER,ST,,,BE,,,1138924800000,1679519245000,101285027,3029 Harper St,Berkeley,94703,3029 Harper St Berkeley CA 94703,-13611227.4516,4558698.8773,-122.27173655399484,37.853131021168906
481092,052 156409100,2834.0,WEBSTER,ST,,,BE,,,1138924800000,1679519245000,101285030,2834 Webster St,Berkeley,94705,2834 Webster St Berkeley CA 94705,-13608679.4906,4559067.5373,-122.24884783089844,37.85574587079925
481120,062 288200600,1767.0,SAN LORENZO,AV,,,BE,,,1138924800000,1679519245000,101570626,1767 San Lorenzo Ave,Berkeley,94707,1767 San Lorenzo Ave Berkeley CA 94707,-13612445.7222,4564455.3596,-122.28268046499656,37.893950295752305
481126,055 188401101,2339.0,ELLSWORTH,ST,,,BE,X,,1138924800000,1679519245000,101285050,2339 Ellsworth St X,Berkeley,94704,2339 Ellsworth St X Berkeley CA 94704,-13610279.2381,4560618.6503,-122.26321860719824,37.86674666465558
481138,062 287100702,1737.0,SOLANO,AV,,,BE,111,,1138924800000,1679519245000,101570636,1737 Solano Ave 111,Berkeley,94707,1737 Solano Ave 111 Berkeley CA 94707,-13612352.475,4564106.1005,-122.28184281114696,37.89147434044691
481139,052 158200400,2150.0,RUSSELL,ST,,,BE,,,1138924800000,1679519245000,101285057,2150 Russell St,Berkeley,94705,2150 Russell St Berkeley CA 94705,-13610385.5579,4559219.5368,-122.26417369421168,37.8568239532634
481142,054 181100900,1803.0,DERBY,ST,,,BE,,,1138924800000,1679519245000,101285058,1803 Derby St,Berkeley,94703,1803 Derby St Berkeley CA 94703,-13611400.0273,4559623.7535,-122.2732868278846,37.859690852661295
481147,063 296401600,800.0,GRIZZLY PEAK,BL,,,BE,,,1138924800000,1679519245000,101570641,800 Grizzly Peak Blvd,Berkeley,94708,800 Grizzly Peak Blvd Berkeley CA 94708,-13610201.2388,4565015.3137,-122.26251792756486,37.89791972884961
481148,058 218202100,1890.0,ARCH,ST,,,BE,4,,1138924800000,1679519245000,101285061,1890 Arch St 4,Berkeley,94709,1890 Arch St 4 Berkeley CA 94709,-13610389.8291,4561747.7025,-122.2642120630541,37.87475308893859
481160,055 183101801,2309.0,BLAKE,ST,,,BE,308,,1138924800000,1679519245000,101285068,2309 Blake St 308,Berkeley,94704,2309 Blake St 308 Berkeley CA 94704,-13610181.3576,4560227.631,-122.26233933170656,37.86397363482743
481163,055 182700600,2235.0,DERBY,ST,,,BE,,,1138924800000,1679519245000,101285071,2235 Derby St,Berkeley,94705,2235 Derby St Berkeley CA 94705,-13610263.9879,4559826.2011,-122.2630816123208,37.86112666657599
481164,057 201602101,1812.0,UNIVERSITY,AV,,,BE,303,APT,1579911598000,1679519245000,101570647,1812 University Ave Apt 303,Berkeley,94703,1812 University Ave Apt 303 Berkeley CA 94703,-13611550.3685,4561231.3252,-122.27463736586256,37.87109142134193
481181,055 182202600,2030.0,DWIGHT,WY,,,BE,204,,1138924800000,1679519245000,101570655,2030 Dwight Way 204,Berkeley,94704,2030 Dwight Way 204 Berkeley CA 94704,-13610838.0519,4560174.0305,-122.2682385169734,37.863593502784774
481206,057 205003101,1810.0,SHATTUCK,AV,,,BE,,,1138924800000,1679519245000,101570665,1810 Shattuck Ave,Berkeley,94709,1810 Shattuck Ave Berkeley CA 94709,-13610928.0355,4561696.7832,-122.26904685340544,37.87439202470472
481225,056 200508000,2136.0,JEFFERSON,AV,,,BE,61,,1138924800000,1679519245000,101570677,2136 Jefferson Ave 61,Berkeley,94703,2136 Jefferson Ave 61 Berkeley CA 94703,-13612023.2336,4560920.8313,-122.2788851853291,37.86888959973757
481230,057 202601500,2001.0,ALLSTON,WY,,,BE,311,APT,1582753143000,1679519245000,101570679,2001 Allston Way Apt 311,Berkeley,94704,2001 Allston Way Apt 311 Berkeley CA 94704,-13611041.5204,4560998.727,-122.27006630560729,37.86944199176505
481239,055 184402401,2627.0,HILLEGASS,AV,,,BE,,,1138924800000,1679519245000,101570687,2627 Hillegass Ave,Berkeley,94704,2627 Hillegass Ave Berkeley CA 94704,-13609457.1932,4560003.9597,-122.25583405221924,37.862387356267945
481241,060 243203100,1532.0,ADA,ST,,,BE,,,1138924800000,1679519245000,101285110,1532 Ada St,Berkeley,94703,1532 Ada St Berkeley CA 94703,-13612360.745,4562522.9687,-122.28191710182098,37.8802502141143
481249,059 229300104,1260.0,HOPKINS,ST,,,BE,18,,1138924800000,1679519245000,101285113,1260 Hopkins St 18,Berkeley,94702,1260 Hopkins St 18 Berkeley CA 94702,-13613149.7292,4562114.8728,-122.28900466747884,37.87735660853645
481263,053 168000600,1933.0,OREGON,ST,,,BE,1,,1138924800000,1679519245000,101285121,1933 Oregon St 1,Berkeley,94703,1933 Oregon St 1 Berkeley CA 94703,-13611020.5886,4559314.6123,-122.26987827204864,37.85749828450119
481270,053 161902400,2915.0,ACTON,ST,,,BE,A,,1138924800000,1679519245000,101285127,2915 Acton St A,Berkeley,94702,2915 Acton St A Berkeley CA 94702,-13612289.6079,4558822.1846,-122.28127806637896,37.8540056315239
481277,055 183700400,2419.0,PARKER,ST,,,BE,3,,1138924800000,1679519245000,101285132,2419 Parker St 3,Berkeley,94704,2419 Parker St 3 Berkeley CA 94704,-13609847.9796,4560132.3133,-122.2593445461787,37.86329764514944
481279,055 183201100,2317.0,PARKER,ST,,,BE,B,,1138924800000,1679519245000,101285134,2317 Parker St B,Berkeley,94704,2317 Parker St B Berkeley CA 94704,-13610123.4863,4560108.2334,-122.26181946497356,37.863126870389245
481289,060 248200500,1272.0,QUEENS,RD,,,BE,,,1138924800000,1679519245000,101285139,1272 Queens Rd,Berkeley,94708,1272 Queens Rd Berkeley CA 94708,-13609272.1818,4563373.2346,-122.25417206653566,37.88627866264662
481306,056 192702200,1116.0,CHAUCER,ST,,,BE,,,1138924800000,1679519245000,101285150,1116 Chaucer St,Berkeley,94702,1116 Chaucer St Berkeley CA 94702,-13613194.864,4560166.6958,-122.28941012028572,37.86354148530977
481313,056 198900700,2110.0,BONAR,ST,,,BE,3,,1138924800000,1679519245000,101285153,2110 Bonar St 3,Berkeley,94702,2110 Bonar St 3 Berkeley CA 94702,-13612983.5315,4560827.4116,-122.2875116881379,37.86822711486463
481319,055 183202500,2324.0,BLAKE,ST,,,BE,,,1138924800000,1679519245000,101285158,2324 Blake St,Berkeley,94704,2324 Blake St Berkeley CA 94704,-13610100.8287,4560164.7244,-122.26161592828974,37.86352750419314
481324,058 216402300,1608.0,GRANT,ST,,,BE,,,1138924800000,1679519245000,101285163,1608 Grant St,Berkeley,94703,1608 Grant St Berkeley CA 94703,-13611722.4349,4562071.7917,-122.27618306463258,37.877051135194506
481337,058 217102302,1649.0,MARTIN LUTHER KING JR,WY,,,BE,7,,1138924800000,1679519245000,101570727,1649 Martin Luther King Jr Way 7,Berkeley,94709,1649 Martin Luther King Jr Way 7 Berkeley CA 94709,-13611406.4162,4561960.2161,-122.2733442203498,37.87625998489619
481344,053 158901100,2119.0,ASHBY,AV,,,BE,,,1138924800000,1679519245000,101570729,2119 Ashby Ave,Berkeley,94705,2119 Ashby Ave Berkeley CA 94705,-13610552.0547,4559054.7214,-122.26566936041368,37.855654971114696
481355,062 287202500,1563.0,SOLANO,AV,,,BE,255,,1138924800000,1679519245000,101570732,1563 Solano Ave 255,Berkeley,94707,1563 Solano Ave 255 Berkeley CA 94707,-13612744.7446,4564078.5271,-122.28536662891872,37.891278864524594
481359,057 203201000,2109.0,KALA BAGAI,WY,,,BE,301,,1138924800000,1679519245000,101570734,2109 Kala Bagai Way 301,Berkeley,94704,2109 Kala Bagai Way 301 Berkeley CA 94704,-13610739.3463,4561221.9902,-122.26735182948234,37.871025224528424
481396,056 200508000,2168.0,JEFFERSON,AV,,,BE,48,,1138924800000,1679519245000,101570749,2168 Jefferson Ave 48,Berkeley,94703,2168 Jefferson Ave 48 Berkeley CA 94703,-13612023.2336,4560920.8313,-122.2788851853291,37.86888959973757
481406,053 160302100,2939.0,ELLIS,ST,,,BE,,,1138924800000,1679519245000,101285215,2939 Ellis St,Berkeley,94703,2939 Ellis St Berkeley CA 94703,-13611358.0949,4558857.4601,-122.27291014272645,37.85425583635536
481415,053 167503400,1738.0,STUART,ST,,,BE,B,,1138924800000,1679519245000,101285219,1738 Stuart St B,Berkeley,94703,1738 Stuart St B Berkeley CA 94703,-13611431.8353,4559311.3948,-122.27357256401018,37.85747546420395
481421,058 219701100,2505.0,VIRGINIA,ST,,,BE,5,,1138924800000,1679519245000,101285223,2505 Virginia St 5,Berkeley,94709,2505 Virginia St 5 Berkeley CA 94709,-13609973.127,4562201.1586,-122.26046876440056,37.87796842781608
481422,055 183301100,2323.0,CARLETON,ST,,,BE,B,,1138924800000,1679519245000,101285224,2323 Carleton St B,Berkeley,94704,2323 Carleton St B Berkeley CA 94704,-13610071.8621,4559987.9902,-122.26135571689466,37.862274099146646
481452,055 183402200,2633.0,ELLSWORTH,ST,,,BE,,,1138924800000,1679519245000,101285249,2633 Ellsworth St,Berkeley,94704,2633 Ellsworth St Berkeley CA 94704,-13610153.2506,4559880.1544,-122.26208684222966,37.8615093134596
481469,063 297105500,32.0,BONNIE,LN,,,BE,,,1138924800000,1679519245000,101285260,32 Bonnie Ln,Berkeley,94708,32 Bonnie Ln Berkeley CA 94708,-13610441.7976,4564727.0337,-122.26467890403254,37.89587618062998
481471,057 208102100,1951.0,CHESTNUT,ST,,,BE,109,,1138924800000,1679519245000,101285261,1951 Chestnut St 109,Berkeley,94702,1951 Chestnut St 109 Berkeley CA 94702,-13613010.8032,4561120.1351,-122.28775667398725,37.87030294074293
481484,016 141404800,2418.0,WOOLSEY,ST,,,BE,A,,1138924800000,1679519245000,101285270,2418 Woolsey St A,Berkeley,94705,2418 Woolsey St A Berkeley CA 94705,-13609649.7918,4558702.5531,-122.25756419488005,37.85315709352018
481494,055 191300100,1530.0,BANCROFT,WY,,,BE,,,1138924800000,1679519245000,101570791,1530 Bancroft Way,Berkeley,94703,1530 Bancroft Way Berkeley CA 94703,-13612160.2824,4560493.812,-122.2801163156462,37.865861348008366
481497,060 241401500,1365.0,NEILSON,ST,,,BE,,,1138924800000,1679519245000,101285277,1365 Neilson St,Berkeley,94702,1365 Neilson St Berkeley CA 94702,-13613237.4799,4562354.0404,-122.28979294542886,37.87905244112994
481502,057 203100300,2161.0,ALLSTON,WY,,,BE,D,,1138924800000,1679519245000,101570795,2161 Allston Way D,Berkeley,94704,2161 Allston Way D Berkeley CA 94704,-13610636.4219,4561055.7693,-122.26642724386603,37.86984650070638
481516,055 188901400,2201.0,DWIGHT,WY,,,BE,212,APT,1580247725000,1679519245000,101570803,2201 Dwight Way Apt 212,Berkeley,94704,2201 Dwight Way Apt 212 Berkeley CA 94704,-13610483.2308,4560308.0185,-122.26505110480085,37.86454373524767
481530,055 183801400,2414.0,DWIGHT,WY,,,BE,5,,1138924800000,1679519245000,101570809,2414 Dwight Way 5,Berkeley,94704,2414 Dwight Way 5 Berkeley CA 94704,-13609915.9833,4560324.2489,-122.25995543380957,37.86465883914867
481532,052 155502300,2124.0,PRINCE,ST,,,BE,,,1138924800000,1679519245000,101285296,2124 Prince St,Berkeley,94705,2124 Prince St Berkeley CA 94705,-13610485.9543,4558682.6642,-122.2650755704176,37.85301602197323
481533,054 171001500,2615.0,STUART,ST,,,BE,7,,1138924800000,1679519245000,101285297,2615 Stuart St 7,Berkeley,94705,2615 Stuart St 7 Berkeley CA 94705,-13609380.7916,4559681.8271,-122.25514772496912,37.86010272942424
481565,057 208801200,1021.0,UNIVERSITY,AV,,,BE,207,,1138924800000,1679519245000,101570822,1021 University Ave 207,Berkeley,94710,1021 University Ave 207 Berkeley CA 94710,-13613609.4226,4560962.2435,-122.29313416355114,37.86918327203636
481575,061 255703800,1135.0,OXFORD,ST,,,BE,,,1138924800000,1679519245000,101285326,1135 Oxford St,Berkeley,94707,1135 Oxford St Berkeley CA 94707,-13610779.1861,4563590.707,-122.2677097164949,37.88782047890146
481592,063 313001002,966.0,MIDDLEFIELD,RD,,,BE,,,1138924800000,1679519245000,101285334,966 Middlefield Rd,Berkeley,94708,966 Middlefield Rd Berkeley CA 94708,-13609620.4863,4564841.7907,-122.25730093909443,37.896689672452226
481601,059 225902500,1517.0,WALNUT,ST,,,BE,5,,1138924800000,1679519245000,101285339,1517 Walnut St 5,Berkeley,94709,1517 Walnut St 5 Berkeley CA 94709,-13610789.096,4562461.9445,-122.26779873864125,37.879817529013465
481610,059 225601801,1555.0,OXFORD,ST,,,BE,302,,1138924800000,1679519245000,101285343,1555 Oxford St 302,Berkeley,94709,1555 Oxford St 302 Berkeley CA 94709,-13610651.6721,4562344.6754,-122.2665642387435,37.8789860387553
481611,057 205300700,2045.0,UNIVERSITY,AV,,,BE,302,,1138924800000,1679519245000,101570845,2045 University Ave 302,Berkeley,94704,2045 University Ave 302 Berkeley CA 94704,-13610982.957,4561401.7644,-122.2695402216342,37.87230003776668
481623,059 229301900,1256.0,HOPKINS,ST,,,BE,,,1138924800000,1679519245000,101285348,1256 Hopkins St,Berkeley,94702,1256 Hopkins St Berkeley CA 94702,-13613202.9873,4562114.3143,-122.28948309313118,37.87735264841212
481638,055 185101100,2546.0,WARRING,ST,,,BE,1,,1138924800000,1679519245000,101285355,2546 Warring St 1,Berkeley,94704,2546 Warring St 1 Berkeley CA 94704,-13608865.157,4560282.5512,-122.2505157005471,37.86436312408222
481640,057 202302600,2055.0,CENTER,ST,,,BE,812,APT,1571776531000,1679519245000,101285357,2055 Center St Apt 812,Berkeley,94704,2055 Center St Apt 812 Berkeley CA 94704,-13610957.212,4561148.5367,-122.2693089503643,37.87050434536262
481665,053 162602400,1203.0,HASKELL,ST,,,BE,1,,1138924800000,1682037523000,101570870,1203 Haskell St 1,Berkeley,94702,1203 Haskell St 1 Berkeley CA 94702,-13612771.2338,4558386.0921,-122.28560458545095,37.85091241031843
481681,053 169202800,2809.0,TELEGRAPH,AV,,,BE,200,,1138924800000,1679519245000,101570879,2809 Telegraph Ave 200,Berkeley,94705,2809 Telegraph Ave 200 Berkeley CA 94705,-13609791.7886,4559561.079,-122.2588397738374,37.85924634224446
481688,052 152700103,1898.0,ALCATRAZ,AV,,,BE,5,,1138924800000,1679519245000,101570886,1898 Alcatraz Ave 5,Berkeley,94703,1898 Alcatraz Ave 5 Berkeley CA 94703,-13610945.3774,4558085.0508,-122.26920263834369,37.84877703685594
481701,060 243201800,1403.0,SACRAMENTO,ST,,,BE,,,1138924800000,1679519245000,101285390,1403 Sacramento St,Berkeley,94702,1403 Sacramento St Berkeley CA 94702,-13612461.0453,4562462.046,-122.28281811474588,37.87981824868967
481707,054 174701200,901.0,GRAYSON,ST,,,BE,204,,1138924800000,1679519245000,101285392,901 Grayson St 204,Berkeley,94710,901 Grayson St 204 Berkeley CA 94710,-13613483.3782,4559055.9637,-122.29200188744116,37.85566378241478
481713,060 246301000,2245.0,SUMMER,ST,,,BE,,,1138924800000,1679519245000,101285395,2245 Summer St,Berkeley,94709,2245 Summer St Berkeley CA 94709,-13610505.4525,4563277.9398,-122.26525072572832,37.88560303997485
481718,056 197701101,2154.0,SAN PABLO,AV,,,BE,,,1138924800000,1679519245000,101570899,2154 San Pablo Ave,Berkeley,94702,2154 San Pablo Ave Berkeley CA 94702,-13613463.5294,4560638.8616,-122.29182358263704,37.866889996272995
481722,060 239701300,1423.0,KAINS,AV,,,BE,3,,1138924800000,1679519245000,101570902,1423 Kains Ave 3,Berkeley,94702,1423 Kains Ave 3 Berkeley CA 94702,-13613686.2354,4562228.3962,-122.29382418467368,37.878161558061784
481732,059 228403400,1541.0,CEDAR,ST,,,BE,,,1138924800000,1679519245000,101285404,1541 Cedar St,Berkeley,94703,1541 Cedar St Berkeley CA 94703,-13612251.4891,4562080.5431,-122.28093563937246,37.87711318848056
481735,053 168502801,2110.0,STUART,ST,,,BE,C,,1138924800000,1679519245000,101285405,2110 Stuart St C,Berkeley,94705,2110 Stuart St C Berkeley CA 94705,-13610585.7966,4559439.5861,-122.26597246905853,37.85838466264361
481739,062 284801300,1525.0,SOLANO,AV,,,BE,5B,,1138924800000,1679519245000,101570911,1525 Solano Ave 5B,Berkeley,94707,1525 Solano Ave 5B Berkeley CA 94707,-13612911.0776,4564073.4526,-122.28686082368026,37.8912428898488
481740,056 199703300,1429.0,ALLSTON,WY,,,BE,,,1138924800000,1679519245000,101570912,1429 Allston Way,Berkeley,94702,1429 Allston Way Berkeley CA 94702,-13612444.7003,4560732.256,-122.28267128511268,37.86755231375062
481756,053 159201600,3021.0,ADELINE,ST,,,BE,,,1138924800000,1679519245000,101285421,3021 Adeline St,Berkeley,94703,3021 Adeline St Berkeley CA 94703,-13610899.9499,4558898.0104,-122.268794556168,37.85454345365254
481780,062 291603800,632.0,SAN LUIS,RD,,,BE,,,1138924800000,1679519245000,101285437,632 San Luis Rd,Berkeley,94707,632 San Luis Rd Berkeley CA 94707,-13611545.6441,4565150.2046,-122.27459492585524,37.898875918809274
481797,059 226504000,2006.0,ROSE,ST,,,BE,CA,,1138924800000,1679519245000,101285446,2006 Rose St Ca,Berkeley,94709,2006 Rose St Ca Berkeley CA 94709,-13611180.8253,4562706.162,-122.27131770281554,37.88154910995737
481801,057 201802000,2245.0,MCKINLEY,AV,,,BE,F,,1138924800000,1679519245000,101570937,2245 Mckinley Ave F,Berkeley,94703,2245 Mckinley Ave F Berkeley CA 94703,-13611421.877,4560669.0494,-122.27348310707926,37.86710407729248
481830,060 246201500,1321.0,SPRUCE,ST,,,BE,3,,1138924800000,1679519245000,101285462,1321 Spruce St 3,Berkeley,94709,1321 Spruce St 3 Berkeley CA 94709,-13610579.2062,4562932.0006,-122.26591326648804,37.883150342334346
481832,061 255000100,2410.0,OAK,ST,,,BE,,,1138924800000,1679519245000,101285464,2410 Oak St,Berkeley,94708,2410 Oak St Berkeley CA 94708,-13610255.4318,4563579.6898,-122.26300475156675,37.88774237092447
481842,056 198500203,1138.0,ADDISON,ST,,,BE,1,,1138924800000,1679519245000,101285472,1138 Addison St 1,Berkeley,94702,1138 Addison St 1 Berkeley CA 94702,-13613231.6468,4560822.3423,-122.28974054580004,37.86819116580372
481853,052 156003400,3015.0,BATEMAN,ST,,,BE,,,1138924800000,1679519245000,101285480,3015 Bateman St,Berkeley,94705,3015 Bateman St Berkeley CA 94705,-13609434.5336,4559002.598,-122.2556304975691,37.85528527289447
481884,058 215200300,1536.0,VIRGINIA,ST,,,BE,,,1138924800000,1679519245000,101285495,1536 Virginia St,Berkeley,94703,1536 Virginia St Berkeley CA 94703,-13612224.955,4561764.7175,-122.28069727949664,37.87487374039792
481929,052 156201300,3032.0,COLLEGE,AV,,,BE,,,1138924800000,1679519245000,101570989,3032 College Ave,Berkeley,94705,3032 College Ave Berkeley CA 94705,-13609156.8625,4558935.1418,-122.25313613563824,37.85480682021213
481962,059 225802500,1423.0,WALNUT,ST,,,BE,1,,1138924800000,1679519245000,101285544,1423 Walnut St 1,Berkeley,94709,1423 Walnut St 1 Berkeley CA 94709,-13610809.5542,4562682.8859,-122.26798251777872,37.88138407664659
481977,053 169801901,2817.0,PIEDMONT,AV,,,BE,,,1138924800000,1679519245000,101571011,2817 Piedmont Ave,Berkeley,94705,2817 Piedmont Ave Berkeley CA 94705,-13608898.746,4559582.0513,-122.25081743566788,37.85939508574487
481983,056 200508000,2122.0,JEFFERSON,AV,,,BE,,,1138924800000,1679519245000,101571012,2122 Jefferson Ave,Berkeley,94703,2122 Jefferson Ave Berkeley CA 94703,-13612023.2336,4560920.8313,-122.2788851853291,37.86888959973757
481988,060 246603400,1252.0,SPRUCE,ST,,,BE,A,,1138924800000,1679519245000,101285562,1252 Spruce St A,Berkeley,94709,1252 Spruce St A Berkeley CA 94709,-13610673.8532,4563164.5725,-122.266763494955,37.884799278515615
481992,064 429501000,32.0,HILLCREST,RD,,,BE,,,1138924800000,1679519245000,101285566,32 Hillcrest Rd,Berkeley,94705,32 Hillcrest Rd Berkeley CA 94705,-13608606.8719,4558592.2604,-122.2481954860172,37.85237478633011
481994,055 182201901,2006.0,DWIGHT,WY,,,BE,103,APT,1613891201000,1679519245000,101571015,2006 Dwight Way Apt 103,Berkeley,94704,2006 Dwight Way Apt 103 Berkeley CA 94704,-13610970.1438,4560167.591,-122.2694251187002,37.863547834043594
